DT,ruo,vol,T,C,MinRate,Percentile25,Percentile75,MaxRate,StatusXML,DateUpdate
7/14/2014,8.3600,74.6400,,,,,,,,
7/11/2014,8.3500,74.2500,,,,,,,,
7/10/2014,7.9400,112.3700,,,,,,,,
7/9/2014,6.8700,117.2000,,,,,,,,
7/8/2014,7.4700,93.8000,,,,,,,,
7/7/2014,7.7300,128.3200,,,,,,,,
7/4/2014,7.2400,147.5900,,,,,,,,
7/3/2014,7.3600,123.9300,,,,,,,,
7/2/2014,7.9600,108.9000,,,,,,,,
7/1/2014,8.1700,146.5500,,,,,,,,
6/30/2014,8.6300,56.5500,,,,,,,,
6/27/2014,8.4000,74.6400,,,,,,,,
6/26/2014,8.4500,42.8000,,,,,,,,
6/25/2014,8.4700,44.6900,,,,,,,,
6/24/2014,8.2000,69.4700,,,,,,,,
6/23/2014,8.2100,42.9500,,,,,,,,
6/20/2014,8.2900,61.5700,,,,,,,,
6/19/2014,8.2100,50.2200,,,,,,,,
6/18/2014,8.3400,39.7800,,,,,,,,
6/17/2014,8.3800,49.4700,,,,,,,,
6/16/2014,8.4000,67.3400,,,,,,,,
6/11/2014,8.3500,52.2800,,,,,,,,
6/10/2014,8.3500,52.4400,,,,,,,,
6/9/2014,8.4100,39.3000,,,,,,,,
6/6/2014,7.9600,66.5000,,,,,,,,
6/5/2014,7.8200,38.8900,,,,,,,,
6/4/2014,7.5600,95.8700,,,,,,,,
6/3/2014,7.3500,114.7200,,,,,,,,
6/2/2014,7.6800,148.6400,,,,,,,,
5/30/2014,8.1900,125.2700,,,,,,,,
5/29/2014,8.2700,85.2000,,,,,,,,
5/28/2014,8.0800,132.9900,,,,,,,,
5/27/2014,7.9400,135.9800,,,,,,,,
5/26/2014,8.1100,140.2500,,,,,,,,
5/23/2014,7.5500,150.2700,,,,,,,,
5/22/2014,8.2500,52.6900,,,,,,,,
5/21/2014,8.3000,28.6400,,,,,,,,
5/20/2014,8.4600,63.2000,,,,,,,,
5/19/2014,8.4200,65.0500,,,,,,,,
5/16/2014,8.3600,63.9500,,,,,,,,
5/15/2014,8.2700,52.3800,,,,,,,,
5/14/2014,8.2000,75.6700,,,,,,,,
5/13/2014,8.2400,82.0500,,,,,,,,
5/12/2014,8.3200,98.3000,,,,,,,,
5/8/2014,7.0300,86.3500,,,,,,,,
5/7/2014,7.9800,53.6700,,,,,,,,
5/6/2014,8.4600,71.8400,,,,,,,,
5/5/2014,8.4700,78.8900,,,,,,,,
4/30/2014,8.6900,95.6800,,,,,,,,
4/29/2014,8.5500,78.4600,,,,,,,,
4/28/2014,8.4800,78.3700,,,,,,,,
4/25/2014,8.0900,86.5200,,,,,,,,
4/24/2014,7.8400,101.0000,,,,,,,,
4/23/2014,7.8800,64.6400,,,,,,,,
4/22/2014,7.8500,75.8900,,,,,,,,
4/21/2014,7.9000,63.9800,,,,,,,,
4/18/2014,7.8400,82.7100,,,,,,,,
4/17/2014,7.8000,85.4100,,,,,,,,
4/16/2014,7.7600,49.9700,,,,,,,,
4/15/2014,7.7800,86.5400,,,,,,,,
4/14/2014,7.7600,59.9900,,,,,,,,
4/11/2014,7.5800,77.6300,,,,,,,,
4/10/2014,7.3400,68.0100,,,,,,,,
4/9/2014,6.5000,51.2000,,,,,,,,
4/8/2014,7.6400,105.8800,,,,,,,,
4/7/2014,7.6700,121.2100,,,,,,,,
4/4/2014,7.6600,109.1300,,,,,,,,
4/3/2014,7.7600,86.1600,,,,,,,,
4/2/2014,7.7500,96.8300,,,,,,,,
4/1/2014,7.9500,77.3100,,,,,,,,
3/31/2014,8.1500,53.5600,,,,,,,,
3/28/2014,8.0400,88.1800,,,,,,,,
3/27/2014,8.0000,61.9500,,,,,,,,
3/26/2014,7.9700,68.2800,,,,,,,,
3/25/2014,8.0300,47.6900,,,,,,,,
3/24/2014,7.8400,121.2200,,,,,,,,
3/21/2014,7.9200,33.2800,,,,,,,,
3/20/2014,7.9400,64.0400,,,,,,,,
3/19/2014,7.8400,68.7100,,,,,,,,
3/18/2014,7.7700,91.9600,,,,,,,,
3/17/2014,7.6000,102.8400,,,,,,,,
3/14/2014,7.5300,134.6000,,,,,,,,
3/13/2014,7.9300,52.6900,,,,,,,,
3/12/2014,7.9500,64.3700,,,,,,,,
3/11/2014,7.9400,46.3000,,,,,,,,
3/7/2014,7.6400,49.6000,,,,,,,,
3/6/2014,7.6800,62.8300,,,,,,,,
3/5/2014,7.7000,70.4600,,,,,,,,
3/4/2014,7.7000,59.8900,,,,,,,,
3/3/2014,7.4400,57.6300,,,,,,,,
2/28/2014,6.3200,81.2000,,,,,,,,
2/27/2014,6.2300,55.7800,,,,,,,,
2/26/2014,6.2900,68.1000,,,,,,,,
2/25/2014,6.3800,45.2200,,,,,,,,
2/24/2014,5.9900,59.3300,,,,,,,,
2/21/2014,6.2500,44.5800,,,,,,,,
2/20/2014,6.0200,48.6500,,,,,,,,
2/19/2014,6.0000,73.3300,,,,,,,,
2/18/2014,6.0700,49.5500,,,,,,,,
2/17/2014,6.1400,59.9600,,,,,,,,
2/14/2014,5.8300,44.0000,,,,,,,,
2/13/2014,5.5600,47.1000,,,,,,,,
2/12/2014,5.8700,74.1700,,,,,,,,
2/11/2014,6.0700,60.4200,,,,,,,,
2/10/2014,5.5000,77.4000,,,,,,,,
2/7/2014,4.8700,135.3800,,,,,,,,
2/6/2014,5.5600,111.7300,,,,,,,,
2/5/2014,5.8300,87.3600,,,,,,,,
2/4/2014,6.2200,80.0800,,,,,,,,
2/3/2014,6.2700,97.4700,,,,,,,,
1/31/2014,6.2900,105.3000,,,,,,,,
1/30/2014,6.3300,62.0300,,,,,,,,
1/29/2014,6.2700,117.4900,,,,,,,,
1/28/2014,6.2300,100.7000,,,,,,,,
1/27/2014,6.2900,82.7400,,,,,,,,
1/24/2014,6.1000,99.1300,,,,,,,,
1/23/2014,6.1900,70.5900,,,,,,,,
1/22/2014,6.3200,63.9000,,,,,,,,
1/21/2014,6.1800,77.3700,,,,,,,,
1/20/2014,6.0300,66.2600,,,,,,,,
1/17/2014,5.9400,57.3000,,,,,,,,
1/16/2014,5.6800,55.8000,,,,,,,,
1/15/2014,5.6000,92.5500,,,,,,,,
1/14/2014,5.6900,96.9500,,,,,,,,
1/13/2014,6.3100,73.2100,,,,,,,,
1/10/2014,5.8400,72.9400,,,,,,,,
1/9/2014,5.5100,105.4500,,,,,,,,
12/30/2013,6.2400,35.8000,,,,,,,,
12/27/2013,6.5000,78.3600,,,,,,,,
12/26/2013,6.5800,102.5100,,,,,,,,
12/25/2013,6.4800,122.8200,,,,,,,,
12/24/2013,6.3900,91.8400,,,,,,,,
12/23/2013,6.5500,55.6000,,,,,,,,
12/20/2013,6.6000,38.4700,,,,,,,,
12/19/2013,6.5100,56.8600,,,,,,,,
12/18/2013,6.5200,64.8500,,,,,,,,
12/17/2013,6.4900,46.4000,,,,,,,,
12/16/2013,6.5200,39.9000,,,,,,,,
12/13/2013,6.3600,87.4200,,,,,,,,
12/12/2013,6.3100,61.4300,,,,,,,,
12/11/2013,6.4700,42.8500,,,,,,,,
12/10/2013,6.4900,38.0500,,,,,,,,
12/9/2013,6.2800,63.6600,,,,,,,,
12/6/2013,6.3800,96.4500,,,,,,,,
12/5/2013,6.4300,64.8500,,,,,,,,
12/4/2013,6.0500,112.5100,,,,,,,,
12/3/2013,6.4200,97.9700,,,,,,,,
12/2/2013,6.4500,76.6900,,,,,,,,
11/29/2013,6.5100,71.7200,,,,,,,,
11/28/2013,6.5000,121.8000,,,,,,,,
11/27/2013,6.3600,54.7800,,,,,,,,
11/26/2013,6.4700,51.6300,,,,,,,,
11/25/2013,6.4100,37.7100,,,,,,,,
11/22/2013,6.2500,72.5200,,,,,,,,
11/21/2013,6.1400,48.6900,,,,,,,,
11/20/2013,6.0100,32.3700,,,,,,,,
11/19/2013,6.0100,57.7300,,,,,,,,
11/18/2013,6.0300,44.3900,,,,,,,,
11/15/2013,5.9700,47.2900,,,,,,,,
11/14/2013,6.0000,49.9200,,,,,,,,
11/13/2013,5.9000,53.7900,,,,,,,,
11/12/2013,5.8300,53.6600,,,,,,,,
11/11/2013,5.5100,55.9900,,,,,,,,
11/8/2013,5.3600,61.2400,,,,,,,,
11/7/2013,6.2400,73.6600,,,,,,,,
11/6/2013,6.2800,85.4500,,,,,,,,
11/5/2013,6.2500,94.8500,,,,,,,,
11/1/2013,6.2600,90.7000,,,,,,,,
10/31/2013,6.3400,79.4200,,,,,,,,
10/30/2013,6.3700,126.7000,,,,,,,,
10/29/2013,6.3700,62.8500,,,,,,,,
10/28/2013,6.4600,76.1500,,,,,,,,
10/25/2013,6.2300,96.8000,,,,,,,,
10/24/2013,6.0000,67.4000,,,,,,,,
10/23/2013,5.9900,48.2500,,,,,,,,
10/22/2013,6.1300,57.0800,,,,,,,,
10/21/2013,6.1000,54.3000,,,,,,,,
10/18/2013,5.9800,65.8000,,,,,,,,
10/17/2013,6.0400,66.2500,,,,,,,,
10/16/2013,6.1100,63.9900,,,,,,,,
10/15/2013,6.1700,75.5400,,,,,,,,
10/14/2013,6.3600,84.7100,,,,,,,,
10/11/2013,6.1400,66.8000,,,,,,,,
10/10/2013,6.0400,63.9900,,,,,,,,
10/9/2013,5.9800,58.3400,,,,,,,,
10/8/2013,4.7400,60.3000,,,,,,,,
10/7/2013,4.7100,54.9000,,,,,,,,
10/4/2013,5.3600,70.6000,,,,,,,,
10/3/2013,5.8300,60.8700,,,,,,,,
10/2/2013,5.8500,65.3700,,,,,,,,
10/1/2013,6.2300,38.2700,,,,,,,,
9/30/2013,6.5300,49.1300,,,,,,,,
9/27/2013,6.4800,91.4500,,,,,,,,
9/26/2013,6.4800,112.6700,,,,,,,,
9/25/2013,6.4500,79.4200,,,,,,,,
9/24/2013,6.4100,94.9300,,,,,,,,
9/23/2013,6.3300,64.8700,,,,,,,,
9/20/2013,6.3000,60.3300,,,,,,,,
9/19/2013,6.2800,118.1800,,,,,,,,
9/18/2013,6.1200,89.6300,,,,,,,,
9/17/2013,6.1600,62.1300,,,,,,,,
9/16/2013,6.1200,78.2800,,,,,,,,
9/13/2013,6.0300,65.5800,,,,,,,,
9/12/2013,6.1200,69.9400,,,,,,,,
9/11/2013,6.0300,91.3800,,,,,,,,
9/10/2013,6.1400,73.8500,,,,,,,,
9/9/2013,6.1300,101.8300,,,,,,,,
9/6/2013,6.0700,91.7900,,,,,,,,
9/5/2013,5.9200,64.4300,,,,,,,,
9/4/2013,5.8800,69.7300,,,,,,,,
9/3/2013,5.8900,75.2500,,,,,,,,
9/2/2013,5.8700,104.9600,,,,,,,,
8/30/2013,6.0900,93.1600,,,,,,,,
8/29/2013,6.2800,76.2000,,,,,,,,
8/28/2013,6.2800,88.9300,,,,,,,,
8/27/2013,6.3300,76.1700,,,,,,,,
8/26/2013,6.2400,58.1700,,,,,,,,
8/23/2013,5.9000,69.6000,,,,,,,,
8/22/2013,5.9100,75.8000,,,,,,,,
8/21/2013,5.8800,51.5500,,,,,,,,
8/20/2013,5.9700,73.5100,,,,,,,,
8/19/2013,5.9400,64.3200,,,,,,,,
8/16/2013,6.0000,69.9000,,,,,,,,
8/15/2013,6.0900,63.7300,,,,,,,,
8/14/2013,6.1300,57.8000,,,,,,,,
8/13/2013,5.9700,66.7100,,,,,,,,
8/12/2013,5.8300,99.2500,,,,,,,,
8/9/2013,5.7000,76.7200,,,,,,,,
8/8/2013,5.7700,87.0500,,,,,,,,
8/7/2013,5.8200,92.5800,,,,,,,,
8/6/2013,5.9800,101.5000,,,,,,,,
8/5/2013,6.0100,107.1800,,,,,,,,
8/2/2013,6.0100,105.8000,,,,,,,,
8/1/2013,6.1300,112.0000,,,,,,,,
7/31/2013,6.1400,113.3800,,,,,,,,
7/30/2013,6.2500,118.9500,,,,,,,,
7/29/2013,6.3700,109.4300,,,,,,,,
7/26/2013,6.3600,119.4600,,,,,,,,
7/25/2013,6.2400,103.5900,,,,,,,,
7/24/2013,6.0100,97.5000,,,,,,,,
7/23/2013,6.0200,110.1100,,,,,,,,
7/22/2013,6.0100,99.2000,,,,,,,,
7/19/2013,5.9500,88.0500,,,,,,,,
7/18/2013,6.0000,71.8500,,,,,,,,
7/17/2013,6.0300,85.3700,,,,,,,,
7/16/2013,6.1500,61.5000,,,,,,,,
7/15/2013,6.1400,50.3800,,,,,,,,
7/12/2013,5.9400,58.2200,,,,,,,,
7/11/2013,5.9600,37.4000,,,,,,,,
7/10/2013,5.8900,54.1400,,,,,,,,
7/9/2013,5.6000,61.1500,,,,,,,,
7/8/2013,5.5100,62.8500,,,,,,,,
7/5/2013,5.4900,75.3500,,,,,,,,
7/4/2013,5.6000,88.6100,,,,,,,,
7/3/2013,5.8800,106.6700,,,,,,,,
7/2/2013,6.1600,113.8200,,,,,,,,
7/1/2013,6.3500,88.9000,,,,,,,,
6/28/2013,6.4900,126.0900,,,,,,,,
6/27/2013,6.4800,111.1300,,,,,,,,
6/26/2013,6.4400,95.7100,,,,,,,,
6/25/2013,6.5000,123.1000,,,,,,,,
6/24/2013,6.3900,69.9300,,,,,,,,
6/21/2013,6.3500,85.8200,,,,,,,,
6/20/2013,6.3100,94.7900,,,,,,,,
6/19/2013,6.1200,66.9200,,,,,,,,
6/18/2013,6.1800,81.8400,,,,,,,,
6/17/2013,6.2000,98.0100,,,,,,,,
6/14/2013,6.0900,75.4500,,,,,,,,
6/13/2013,6.1500,92.2000,,,,,,,,
6/11/2013,6.0200,79.8000,,,,,,,,
6/10/2013,6.0300,77.7000,,,,,,,,
6/7/2013,5.8400,130.9400,,,,,,,,
6/6/2013,6.0600,119.2300,,,,,,,,
6/5/2013,6.2400,124.8600,,,,,,,,
6/4/2013,6.4000,77.9500,,,,,,,,
6/3/2013,6.3500,83.7500,,,,,,,,
5/31/2013,6.2900,119.7100,,,,,,,,
5/30/2013,6.3000,160.0100,,,,,,,,
5/29/2013,6.2600,113.2700,,,,,,,,
5/28/2013,6.2900,84.3500,,,,,,,,
5/27/2013,6.2500,88.5500,,,,,,,,
5/24/2013,6.2400,67.4600,,,,,,,,
5/23/2013,6.3000,113.3500,,,,,,,,
5/22/2013,6.3200,60.9000,,,,,,,,
5/21/2013,6.3400,39.7500,,,,,,,,
5/20/2013,6.3300,82.8500,,,,,,,,
5/17/2013,6.2800,113.9000,,,,,,,,
5/16/2013,6.3700,75.8000,,,,,,,,
5/15/2013,6.2500,115.1500,,,,,,,,
5/14/2013,6.2500,125.0200,,,,,,,,
5/13/2013,6.3600,88.4400,,,,,,,,
5/8/2013,6.1000,98.0300,,,,,,,,
5/7/2013,6.2500,83.1500,,,,,,,,
5/6/2013,6.5300,59.9400,,,,,,,,
4/30/2013,6.5200,78.5900,,,,,,,,
4/29/2013,6.5200,91.3400,,,,,,,,
4/26/2013,6.4100,77.0400,,,,,,,,
4/25/2013,6.5000,79.8400,,,,,,,,
4/24/2013,6.3800,68.5400,,,,,,,,
4/23/2013,6.3500,137.4900,,,,,,,,
4/22/2013,6.2800,130.1500,,,,,,,,
4/19/2013,6.2400,110.4900,,,,,,,,
4/18/2013,6.1400,126.2500,,,,,,,,
4/17/2013,6.1000,76.2900,,,,,,,,
4/16/2013,6.1400,122.3900,,,,,,,,
4/15/2013,6.0100,75.3900,,,,,,,,
4/12/2013,5.8000,85.1900,,,,,,,,
4/11/2013,5.8400,100.1400,,,,,,,,
4/10/2013,5.9400,87.6800,,,,,,,,
4/9/2013,6.2200,81.9000,,,,,,,,
4/8/2013,5.8700,132.5200,,,,,,,,
4/5/2013,5.6000,119.2800,,,,,,,,
4/4/2013,5.7100,161.9100,,,,,,,,
4/3/2013,5.9300,121.7400,,,,,,,,
4/2/2013,5.9300,118.4000,,,,,,,,
4/1/2013,5.9300,140.1800,,,,,,,,
3/29/2013,6.2800,127.8600,,,,,,,,
3/28/2013,6.1300,136.8400,,,,,,,,
3/27/2013,5.9200,114.8400,,,,,,,,
3/26/2013,6.1600,118.7300,,,,,,,,
3/25/2013,6.2200,132.6900,,,,,,,,
3/22/2013,5.9300,140.8300,,,,,,,,
3/21/2013,5.7400,65.8900,,,,,,,,
3/20/2013,5.7700,55.5100,,,,,,,,
3/19/2013,5.4700,102.8000,,,,,,,,
3/18/2013,5.9400,84.3300,,,,,,,,
3/15/2013,5.7500,78.7300,,,,,,,,
3/14/2013,5.8800,85.4900,,,,,,,,
3/13/2013,5.3600,75.8200,,,,,,,,
3/12/2013,5.6500,105.8000,,,,,,,,
3/11/2013,6.0900,79.2700,,,,,,,,
3/7/2013,6.4500,66.3100,,,,,,,,
3/6/2013,6.3700,46.1200,,,,,,,,
3/5/2013,6.1600,80.1000,,,,,,,,
3/4/2013,6.0000,108.9700,,,,,,,,
3/1/2013,5.9600,78.4100,,,,,,,,
2/28/2013,6.1600,108.1400,,,,,,,,
2/27/2013,5.8800,91.3700,,,,,,,,
2/26/2013,6.0800,121.5800,,,,,,,,
2/25/2013,6.1200,123.8800,,,,,,,,
2/22/2013,5.9700,99.7700,,,,,,,,
2/21/2013,6.0100,82.3000,,,,,,,,
2/20/2013,5.8500,61.9300,,,,,,,,
2/19/2013,5.7800,56.9300,,,,,,,,
2/18/2013,6.1300,58.5300,,,,,,,,
2/15/2013,5.7500,88.8600,,,,,,,,
2/14/2013,5.5900,87.4900,,,,,,,,
2/13/2013,5.4400,84.7000,,,,,,,,
2/12/2013,5.2700,117.0300,,,,,,,,
2/11/2013,5.2500,123.2300,,,,,,,,
2/8/2013,4.8100,47.4900,,,,,,,,
2/7/2013,4.9400,101.2500,,,,,,,,
2/6/2013,5.1600,103.8200,,,,,,,,
2/5/2013,5.2000,87.4600,,,,,,,,
2/4/2013,5.3000,83.5200,,,,,,,,
2/1/2013,5.5300,111.0100,,,,,,,,
1/31/2013,5.8700,102.4600,,,,,,,,
1/30/2013,5.6700,102.2500,,,,,,,,
1/29/2013,5.8200,150.6600,,,,,,,,
1/28/2013,6.1700,108.2100,,,,,,,,
1/25/2013,5.6900,133.2000,,,,,,,,
1/24/2013,4.9000,98.0000,,,,,,,,
1/23/2013,4.9000,126.8500,,,,,,,,
1/22/2013,5.2800,105.2200,,,,,,,,
1/21/2013,5.4900,83.3400,,,,,,,,
1/18/2013,5.3100,58.7700,,,,,,,,
1/17/2013,5.5000,119.6200,,,,,,,,
1/16/2013,5.1800,71.0000,,,,,,,,
1/15/2013,4.9100,169.8900,,,,,,,,
1/14/2013,4.9800,158.5900,,,,,,,,
1/11/2013,4.9600,159.6500,,,,,,,,
1/10/2013,4.9800,157.5800,,,,,,,,
1/9/2013,5.6900,87.7600,,,,,,,,
12/28/2012,5.3300,73.2100,,,,,,,,
12/27/2012,6.2400,130.4400,,,,,,,,
12/26/2012,6.1500,180.8300,,,,,,,,
12/25/2012,5.9300,162.2000,,,,,,,,
12/24/2012,6.0900,162.3100,,,,,,,,
12/21/2012,6.2700,84.5100,,,,,,,,
12/20/2012,6.3900,80.2800,,,,,,,,
12/19/2012,6.3900,106.3200,,,,,,,,
12/18/2012,6.4700,124.3600,,,,,,,,
12/17/2012,6.2800,64.6200,,,,,,,,
12/14/2012,6.4500,98.3500,,,,,,,,
12/13/2012,6.1500,116.6400,,,,,,,,
12/12/2012,6.0900,96.0400,,,,,,,,
12/11/2012,6.3700,76.8100,,,,,,,,
12/10/2012,6.2900,90.9900,,,,,,,,
12/7/2012,5.8900,111.9100,,,,,,,,
12/6/2012,5.9600,110.7300,,,,,,,,
12/5/2012,6.3400,86.9200,,,,,,,,
12/4/2012,6.3600,113.7900,,,,,,,,
12/3/2012,6.4100,96.8900,,,,,,,,
11/30/2012,6.4700,111.7300,,,,,,,,
11/29/2012,6.1900,110.0000,,,,,,,,
11/28/2012,6.5000,137.6000,,,,,,,,
11/27/2012,6.4200,77.6100,,,,,,,,
11/26/2012,6.3000,82.9900,,,,,,,,
11/23/2012,5.9400,88.6500,,,,,,,,
11/22/2012,5.9000,78.5500,,,,,,,,
11/21/2012,5.8600,95.5200,,,,,,,,
11/20/2012,6.0100,79.8000,,,,,,,,
11/19/2012,6.0300,65.4400,,,,,,,,
11/16/2012,6.1000,105.9000,,,,,,,,
11/15/2012,6.2800,101.6100,,,,,,,,
11/14/2012,6.4400,118.6800,,,,,,,,
11/13/2012,6.1100,114.4600,,,,,,,,
11/12/2012,5.9400,101.4000,,,,,,,,
11/9/2012,5.5900,113.0300,,,,,,,,
11/8/2012,5.2700,65.6000,,,,,,,,
11/7/2012,5.8200,94.1500,,,,,,,,
11/6/2012,6.0600,102.7300,,,,,,,,
11/2/2012,5.8600,79.2700,,,,,,,,
11/1/2012,6.2800,121.0000,,,,,,,,
10/31/2012,6.4600,114.9300,,,,,,,,
10/30/2012,6.3700,103.9600,,,,,,,,
10/29/2012,6.3700,128.0700,,,,,,,,
10/26/2012,6.2300,103.1500,,,,,,,,
10/25/2012,6.4200,104.8800,,,,,,,,
10/24/2012,6.1600,97.1600,,,,,,,,
10/23/2012,6.1300,87.6600,,,,,,,,
10/22/2012,5.9100,68.3300,,,,,,,,
10/19/2012,5.7000,52.5700,,,,,,,,
10/18/2012,5.7100,54.8300,,,,,,,,
10/17/2012,5.8000,75.5200,,,,,,,,
10/16/2012,6.1900,50.8000,,,,,,,,
10/15/2012,6.2200,56.4300,,,,,,,,
10/12/2012,6.0500,54.1200,,,,,,,,
10/11/2012,6.3300,58.2600,,,,,,,,
10/10/2012,6.1700,97.2000,,,,,,,,
10/9/2012,5.9300,43.8900,,,,,,,,
10/8/2012,5.8300,51.1000,,,,,,,,
10/5/2012,5.5400,57.3400,,,,,,,,
10/4/2012,5.8200,49.9400,,,,,,,,
10/3/2012,5.5400,50.0700,,,,,,,,
10/2/2012,5.6700,79.8200,,,,,,,,
10/1/2012,5.9700,83.9800,,,,,,,,
9/28/2012,6.2200,100.5800,,,,,,,,
9/27/2012,6.0700,81.9900,,,,,,,,
9/26/2012,6.0300,62.6800,,,,,,,,
9/25/2012,6.4500,66.3000,,,,,,,,
9/24/2012,6.0600,55.1000,,,,,,,,
9/21/2012,5.5200,98.8200,,,,,,,,
9/20/2012,5.5200,72.0800,,,,,,,,
9/19/2012,5.3000,94.6700,,,,,,,,
9/18/2012,5.7000,71.9000,,,,,,,,
9/17/2012,5.7700,76.3100,,,,,,,,
9/14/2012,5.6200,42.2200,,,,,,,,
9/13/2012,5.2500,43.4900,,,,,,,,
9/12/2012,5.0400,37.3000,,,,,,,,
9/11/2012,5.1200,49.9900,,,,,,,,
9/10/2012,5.6000,88.0900,,,,,,,,
9/7/2012,4.7100,79.9000,,,,,,,,
9/6/2012,5.1200,74.1700,,,,,,,,
9/5/2012,5.0800,107.7700,,,,,,,,
9/4/2012,4.4800,82.1600,,,,,,,,
9/3/2012,4.5400,79.4600,,,,,,,,
8/31/2012,4.6800,70.0000,,,,,,,,
8/30/2012,5.2400,60.9500,,,,,,,,
8/29/2012,5.1800,85.9200,,,,,,,,
8/28/2012,5.4300,117.8700,,,,,,,,
8/27/2012,5.8100,102.0900,,,,,,,,
8/24/2012,4.7700,108.1100,,,,,,,,
8/23/2012,4.6000,95.4300,,,,,,,,
8/22/2012,4.9600,98.9500,,,,,,,,
8/21/2012,5.5400,83.3100,,,,,,,,
8/20/2012,5.5300,88.3300,,,,,,,,
8/17/2012,4.8700,104.4400,,,,,,,,
8/16/2012,5.0500,112.9800,,,,,,,,
8/15/2012,5.3800,94.7600,,,,,,,,
8/14/2012,5.7000,71.9100,,,,,,,,
8/13/2012,5.9300,49.1800,,,,,,,,
8/10/2012,5.5200,71.3100,,,,,,,,
8/9/2012,4.4600,64.6200,,,,,,,,
8/8/2012,5.1000,93.5100,,,,,,,,
8/7/2012,5.6400,139.6000,,,,,,,,
8/6/2012,5.3600,129.1600,,,,,,,,
8/3/2012,5.3100,86.7500,,,,,,,,
8/2/2012,5.5300,45.1800,,,,,,,,
8/1/2012,5.0900,71.5000,,,,,,,,
7/31/2012,6.1300,93.4700,,,,,,,,
7/30/2012,5.8600,80.5200,,,,,,,,
7/27/2012,5.6300,96.4900,,,,,,,,
7/26/2012,6.0100,91.6700,,,,,,,,
7/25/2012,5.9900,64.5300,,,,,,,,
7/24/2012,5.7100,72.0000,,,,,,,,
7/23/2012,5.6300,76.2300,,,,,,,,
7/20/2012,5.2200,57.3000,,,,,,,,
7/19/2012,5.1600,69.1600,,,,,,,,
7/18/2012,5.4300,58.4600,,,,,,,,
7/17/2012,5.5300,73.3300,,,,,,,,
7/16/2012,5.4400,43.5800,,,,,,,,
7/13/2012,5.5700,53.9900,,,,,,,,
7/12/2012,5.9200,53.3000,,,,,,,,
7/11/2012,5.4300,85.5400,,,,,,,,
7/10/2012,5.2900,83.1500,,,,,,,,
7/9/2012,5.7400,62.7200,,,,,,,,
7/6/2012,5.2800,86.7500,,,,,,,,
7/5/2012,5.2400,79.3200,,,,,,,,
7/4/2012,5.0400,73.5100,,,,,,,,
7/3/2012,4.9100,109.4100,,,,,,,,
7/2/2012,5.5400,134.8600,,,,,,,,
6/29/2012,6.1100,158.0100,,,,,,,,
6/28/2012,6.1300,133.2800,,,,,,,,
6/27/2012,6.1000,86.2100,,,,,,,,
6/26/2012,6.1800,73.6200,,,,,,,,
6/25/2012,5.7200,103.7200,,,,,,,,
6/22/2012,5.8700,66.0900,,,,,,,,
6/21/2012,5.3300,90.0000,,,,,,,,
6/20/2012,5.5800,70.6900,,,,,,,,
6/19/2012,5.3800,82.6500,,,,,,,,
6/18/2012,5.1000,76.4300,,,,,,,,
6/15/2012,5.6100,72.7900,,,,,,,,
6/14/2012,6.6600,77.2800,,,,,,,,
6/13/2012,6.1700,103.8500,,,,,,,,
6/9/2012,5.1500,56.9300,,,,,,,,
6/8/2012,5.4000,51.4800,,,,,,,,
6/7/2012,6.2700,100.5900,,,,,,,,
6/6/2012,5.2800,71.7400,,,,,,,,
6/5/2012,5.1500,65.6800,,,,,,,,
6/4/2012,4.9200,54.3200,,,,,,,,
6/1/2012,4.9600,58.5300,,,,,,,,
5/31/2012,6.2200,90.2200,,,,,,,,
5/30/2012,6.3900,86.4000,,,,,,,,
5/29/2012,6.4000,77.5900,,,,,,,,
5/28/2012,6.0300,90.8800,,,,,,,,
5/25/2012,6.3400,74.6300,,,,,,,,
5/24/2012,5.7900,43.2200,,,,,,,,
5/23/2012,5.1200,49.9600,,,,,,,,
5/22/2012,5.3500,65.5300,,,,,,,,
5/21/2012,5.7700,59.0600,,,,,,,,
5/18/2012,5.7700,68.0100,,,,,,,,
5/17/2012,5.7900,70.6600,,,,,,,,
5/16/2012,5.5000,85.6000,,,,,,,,
5/15/2012,5.2800,75.2500,,,,,,,,
5/14/2012,5.3100,70.0500,,,,,,,,
5/12/2012,5.2200,64.2000,,,,,,,,
5/11/2012,5.7200,53.2800,,,,,,,,
5/10/2012,5.9600,61.0400,,,,,,,,
5/5/2012,5.0700,107.8300,,,,,,,,
5/4/2012,5.2400,49.2300,,,,,,,,
5/3/2012,5.6200,73.1500,,,,,,,,
5/2/2012,5.8500,63.6100,,,,,,,,
4/28/2012,6.0000,87.2900,,,,,,,,
4/27/2012,6.1700,72.5000,,,,,,,,
4/26/2012,6.0900,62.8500,,,,,,,,
4/25/2012,5.7100,60.5600,,,,,,,,
4/24/2012,5.6400,64.0500,,,,,,,,
4/23/2012,5.4300,48.9400,,,,,,,,
4/20/2012,5.3200,67.9100,,,,,,,,
4/19/2012,5.2500,48.4700,,,,,,,,
4/18/2012,5.0800,102.1300,,,,,,,,
4/17/2012,5.3500,71.4600,,,,,,,,
4/16/2012,5.2400,89.8800,,,,,,,,
4/13/2012,5.2800,74.5300,,,,,,,,
4/12/2012,5.4400,83.6400,,,,,,,,
4/11/2012,4.9000,116.8200,,,,,,,,
4/10/2012,4.6300,63.1500,,,,,,,,
